消息序列	级别	类型	发布区间数	发布区域	开始时间	结束时间	发布内容	MESSAGE_TARGET	PERIOD_FLAG	影响时间	延误日期	范围类型(1车站，3方向，4区间)	事发时间（小时）	事发时间（分钟）	开始站点	结束站点	范围的描述	ERROR_REASON	ERROR_STATUS	线路编号	三色状态（1为绿，2为黄，3为红）		
2015507	COCC级	0013 	1	1242	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015510	COCC级	0013 	1	1239	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015499	COCC级	0013 	13	1249124812471246124512441243124212411240123912381237	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015512	COCC级	0013 	1	1237	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015511	COCC级	0013 	1	1238	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015500	COCC级	0013 	1	1249	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015501	COCC级	0013 	1	1248	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015503	COCC级	0013 	1	1246	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015502	COCC级	0013 	1	1247	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015506	COCC级	0013 	1	1243	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015505	COCC级	0013 	1	1244	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015504	COCC级	0013 	1	1245	2014/5/7 9:50:57	2014/5/7 10:20:57	上海地铁运营信息：目前上海地铁12号线因车辆故障，金京路往天潼路方向列车限速运行，发车班次间隔延长，预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	1	10分钟以上	2014-05-07	3	9	50	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	2		
2015568	COCC级	0013 	1	1249	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015586	COCC级	0013 	1	1237	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015585	COCC级	0013 	1	1238	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015566	COCC级	0013 	13	1249124812471246124512441243124212411240123912381237	2014/5/7 10:01:35	2014/5/7 10:06:35	上海地铁运营信息：目前12号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015569	COCC级	0013 	1	1248	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015572	COCC级	0013 	1	1247	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015579	COCC级	0013 	1	1242	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015578	COCC级	0013 	1	1243	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015575	COCC级	0013 	1	1244	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015583	COCC级	0013 	1	1239	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015581	COCC级	0013 	1	1240	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015580	COCC级	0013 	1	1241	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015573	COCC级	0013 	1	1246	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015574	COCC级	0013 	1	1245	2014/5/7 10:01:35	2014/5/7 10:06:35		TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	3	10	1	金京路	天潼路	金京路往天潼路方向	车辆故障	列车限速运行，发车班次间隔延长,请乘客们及时调整出行路径，以免耽误行程	12	1		
2015765	COCC级	0013 	1	0111	2014/5/7 13:43:56	2014/5/7 14:13:56	测试信息	TF0002,MX0001,B00000,IP0001,XC0001	2	5分钟以上	2014-05-07	1	13	43	莘庄	莘庄	莘庄	！客流量大		01	2		
2015766	COCC级	0013 	1	0111	2014/5/7 13:48:34	2014/5/7 13:53:34	 	TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	1	13	48	莘庄	莘庄	莘庄	！客流量大		01	1		
2015777	COCC级	0013 	1	0111	2014/5/7 14:13:56	2014/5/7 14:43:56	测试	TF0002,MX0001,B00000,IP0001,XC0001	2	5分钟以上	2014-05-07	1	14	13	莘庄	莘庄	莘庄	！客流量大		01	2		
2015792	COCC级	0013 	1	0111	2014/5/7 14:40:28	2014/5/7 15:10:28	测试	TF0002,B00000	2	5分钟以上	2014-05-07	1	14	40	莘庄	莘庄	莘庄	！客流量大		01	2		
2015786	COCC级	0013 	1	0111	2014/5/7 14:40:37	2014/5/7 14:45:37	 	TF0002,MX0001,B00000,IP0001,XC0001	1		2014-05-07	1	14	40	莘庄	莘庄	莘庄	！客流量大		01	1		
2015794	COCC级	0013 	1	0111	2014/5/7 14:45:52	2014/5/7 14:50:52	 	TF0002,B00000	1		2014-05-07	1	14	45	莘庄	莘庄	莘庄	！客流量大		01	1		
2015039	COCC级	0013 	1	0120	2014/5/7 23:58:56	2014/5/8 0:03:56	上海地铁提示信息：请乘客们持票进出站，文明乘车，冒用免费乘车证件、使用假证、逃票等违规者的信息，将被纳入个人信用信息系统。	TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-07	1	6	30	常熟路	常熟路	常熟路	！客流量大		01	2		
2015920	COCC级	0013 	1	0120	2014/5/7 23:59:26	2014/5/8 0:04:26	上海地铁运营信息：23时56分1号线运营已恢复正常。	TF0002,MX0001,B00000,IP0001	1		2014-05-07	1	23	59	常熟路	常熟路	常熟路	！客流量大		01	1		
2016010	COCC级	0013 	1	0638	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2016009	COCC级	0013 	1	0639	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2016008	COCC级	0013 	1	0640	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2016011	COCC级	0013 	1	0331	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016013	COCC级	0013 	1	0329	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016012	COCC级	0013 	1	0330	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016014	COCC级	0013 	1	0328	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016019	COCC级	0013 	1	0111	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	1	7	15	莘庄	莘庄	莘庄	！客流量大	目前已采取进站限流措施	01	2		
2016015	COCC级	0013 	1	0327	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016016	COCC级	0013 	1	0326	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016017	COCC级	0013 	1	0325	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016006	COCC级	0013 	1	0642	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2016018	COCC级	0013 	1	0324	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	2		
2016020	COCC级	0013 	1	0131	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	1	7	15	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	2		
2016007	COCC级	0013 	1	0641	2014/5/8 8:49:29	2014/5/8 8:54:29		TF0002,MX0001,B00000,IP0001	1	5分钟以上	2014-05-08	3	7	15	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	2		
2016338	COCC级	0013 	1	0639	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2016339	COCC级	0013 	1	0638	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2016337	COCC级	0013 	1	0640	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2016335	COCC级	0013 	1	0642	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2016336	COCC级	0013 	1	0641	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	东靖路	金桥路	东靖路往金桥路方向	！客流量大	目前已采取进站限流措施	06	1		
2016343	COCC级	0013 	1	0328	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016344	COCC级	0013 	1	0327	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016342	COCC级	0013 	1	0329	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016340	COCC级	0013 	1	0331	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016341	COCC级	0013 	1	0330	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016346	COCC级	0013 	1	0325	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016347	COCC级	0013 	1	0324	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016348	COCC级	0013 	1	0131	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	1	8	49	彭浦新村	彭浦新村	彭浦新村	！客流量大	目前已采取进站限流措施	01	1		
2016334	COCC级	0013 	1	0111	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	1	8	49	莘庄	莘庄	莘庄	！客流量大	目前已采取进站限流措施	01	1		
2016345	COCC级	0013 	1	0326	2014/5/8 8:49:59	2014/5/8 8:54:59		TF0002,MX0001,B00000,IP0001	1		2014-05-08	3	8	49	长江南路	宝山路	长江南路往宝山路方向	！客流量大	目前已采取进站限流措施	03	1		
2016523	COCC级	0013 	1	0842	2014/5/8 16:11:28	2014/5/8 16:41:28	上海地铁运营信息：目前上海地铁8号线因车门故障，延吉中路往鞍山新村方向列车限速运行，发车班次间隔延长,预计影响时间10分钟以上。请乘客们及时调整出行路径，以免耽误行程。	TF0002,MX0001,B00000,IP0001,XC0001	2	5分钟以上	2014-05-08	3	16	11	延吉中路	鞍山新村	延吉中路往鞍山新村方向	！客流量大	列车限速运行，发车班次间隔延长	08	2		
